date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
11:20:50	5924/5924	---M--	200	added ('OK')	font/woff	etag:%225ff29438-1724%22	https://demo.yolotheme.com/giraffe/wp-content/plugins/js_composer/assets/fonts/vc_grid/vc_grid_v1.woff?-9hbgac	C:/Users/USER/Desktop/New%20folder%20(2)/Skudroid/demo.yolotheme.com/giraffe/wp-content/plugins/js_composer/assets/fonts/vc_grid/vc_grid_v157a1.woff	(from https://demo.yolotheme.com/giraffe/wp-content/plugins/js_composer/assets/css/js_composer.min.css?ver=6.5.0)
11:20:51	5848/5848	---M--	200	added ('OK')	application/octet-stream	etag:%225ff29438-16d8%22	https://demo.yolotheme.com/giraffe/wp-content/plugins/js_composer/assets/fonts/vc_grid/vc_grid_v1.ttf?-9hbgac	C:/Users/USER/Desktop/New%20folder%20(2)/Skudroid/demo.yolotheme.com/giraffe/wp-content/plugins/js_composer/assets/fonts/vc_grid/vc_grid_v157a1.ttf	(from https://demo.yolotheme.com/giraffe/wp-content/plugins/js_composer/assets/css/js_composer.min.css?ver=6.5.0)
11:20:51	13215/13215	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%225ff29438-339f%22	https://demo.yolotheme.com/giraffe/wp-content/plugins/js_composer/assets/fonts/vc_grid/vc_grid_v1.svg?-9hbgac	C:/Users/USER/Desktop/New%20folder%20(2)/Skudroid/demo.yolotheme.com/giraffe/wp-content/plugins/js_composer/assets/fonts/vc_grid/vc_grid_v157a1.svg	(from https://demo.yolotheme.com/giraffe/wp-content/plugins/js_composer/assets/css/js_composer.min.css?ver=6.5.0)
11:20:52	673/673	---M--	200	added ('OK')	image/gif	etag:%225ff29438-2a1%22	https://demo.yolotheme.com/giraffe/wp-content/plugins/js_composer/assets/images/spinner.gif	C:/Users/USER/Desktop/New%20folder%20(2)/Skudroid/demo.yolotheme.com/giraffe/wp-content/plugins/js_composer/assets/images/spinner.gif	(from https://demo.yolotheme.com/giraffe/wp-content/plugins/js_composer/assets/css/js_composer.min.css?ver=6.5.0)
11:20:54	265/265	---M--	200	added ('OK')	image/png	etag:%225ff29438-109%22	https://demo.yolotheme.com/giraffe/wp-content/plugins/js_composer/assets/vc/remove.png	C:/Users/USER/Desktop/New%20folder%20(2)/Skudroid/demo.yolotheme.com/giraffe/wp-content/plugins/js_composer/assets/vc/remove.png	(from https://demo.yolotheme.com/giraffe/wp-content/plugins/js_composer/assets/css/js_composer.min.css?ver=6.5.0)
11:20:56	79070/79070	---MCZ	200	added ('OK')	application/json	date:Thu,%2015%20Dec%202022%2010:20:54%20GMT	https://demo.yolotheme.com/giraffe/wp-json/wp/v2/pages/4425	C:/Users/USER/Desktop/New%20folder%20(2)/Skudroid/demo.yolotheme.com/giraffe/wp-json/wp/v2/pages/4425.json	(from https://demo.yolotheme.com/giraffe/home-page-2/)
11:20:57	4442/4442	---MCZ	200	added ('OK')	application/json	date:Thu,%2015%20Dec%202022%2010:20:56%20GMT	https://demo.yolotheme.com/giraffe/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fdemo.yolotheme.com%2Fgiraffe%2Fhome-page-2%2F	C:/Users/USER/Desktop/New%20folder%20(2)/Skudroid/demo.yolotheme.com/giraffe/wp-json/oembed/1.0/embedd254.json	(from https://demo.yolotheme.com/giraffe/home-page-2/)
11:20:58	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Thu,%2015%20Dec%202022%2010:20:56%20GMT	https://demo.yolotheme.com/giraffe/?p=4425	C:/Users/USER/Desktop/New%20folder%20(2)/Skudroid/demo.yolotheme.com/giraffe/index8692.php	(from https://demo.yolotheme.com/giraffe/home-page-2/)
11:20:59	4167/4167	---MCZ	200	added ('OK')	text/xml	date:Thu,%2015%20Dec%202022%2010:20:58%20GMT	https://demo.yolotheme.com/giraffe/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fdemo.yolotheme.com%2Fgiraffe%2Fhome-page-2%2F&format=xml	C:/Users/USER/Desktop/New%20folder%20(2)/Skudroid/demo.yolotheme.com/giraffe/wp-json/oembed/1.0/embedcd1f	(from https://demo.yolotheme.com/giraffe/home-page-2/)
11:21:03	350902/350902	---M--	200	added ('OK')	image/jpeg	etag:%225eb13f26-55ab6%22	https://demo.yolotheme.com/giraffe/wp-content/uploads/2020/05/background-2.jpg?id=4138	C:/Users/USER/Desktop/New%20folder%20(2)/Skudroid/demo.yolotheme.com/giraffe/wp-content/uploads/2020/05/background-2f354.jpg	(from https://demo.yolotheme.com/giraffe/home-page-2/)
11:21:03	83275/83275	---MCZ	200	added ('OK')	text/html	date:Thu,%2015%20Dec%202022%2010:21:00%20GMT	https://demo.yolotheme.com/giraffe/myaccount/	C:/Users/USER/Desktop/New%20folder%20(2)/Skudroid/demo.yolotheme.com/giraffe/myaccount/index.php	(from https://demo.yolotheme.com/giraffe/home-page-2/)
11:21:03	3752/3752	---M--	200	added ('OK')	image/png	etag:%225eb13bd2-ea8%22	https://demo.yolotheme.com/giraffe/wp-content/uploads/2018/11/Group-2.png	C:/Users/USER/Desktop/New%20folder%20(2)/Skudroid/demo.yolotheme.com/giraffe/wp-content/uploads/2018/11/Group-2.png	(from https://demo.yolotheme.com/giraffe/home-page-2/)
11:21:03	4456/4456	---M--	200	added ('OK')	image/png	etag:%225eb13bc3-1168%22	https://demo.yolotheme.com/giraffe/wp-content/uploads/2018/11/Group-3.png	C:/Users/USER/Desktop/New%20folder%20(2)/Skudroid/demo.yolotheme.com/giraffe/wp-content/uploads/2018/11/Group-3.png	(from https://demo.yolotheme.com/giraffe/home-page-2/)
11:21:04	5544/5544	---M--	200	added ('OK')	image/png	etag:%225eb13bb2-15a8%22	https://demo.yolotheme.com/giraffe/wp-content/uploads/2018/11/Group-4.png	C:/Users/USER/Desktop/New%20folder%20(2)/Skudroid/demo.yolotheme.com/giraffe/wp-content/uploads/2018/11/Group-4.png	(from https://demo.yolotheme.com/giraffe/home-page-2/)
11:21:04	6459/6459	---M--	200	added ('OK')	image/png	etag:%225eb13dd6-193b%22	https://demo.yolotheme.com/giraffe/wp-content/uploads/2018/12/Group-5.png	C:/Users/USER/Desktop/New%20folder%20(2)/Skudroid/demo.yolotheme.com/giraffe/wp-content/uploads/2018/12/Group-5.png	(from https://demo.yolotheme.com/giraffe/home-page-2/)
11:21:05	4557/4557	---M--	200	added ('OK')	image/png	etag:%225eb13dc8-11cd%22	https://demo.yolotheme.com/giraffe/wp-content/uploads/2018/12/Group-6.png	C:/Users/USER/Desktop/New%20folder%20(2)/Skudroid/demo.yolotheme.com/giraffe/wp-content/uploads/2018/12/Group-6.png	(from https://demo.yolotheme.com/giraffe/home-page-2/)
11:21:05	4105/4105	---M--	200	added ('OK')	image/png	etag:%225eb13db9-1009%22	https://demo.yolotheme.com/giraffe/wp-content/uploads/2018/12/Group-7.png	C:/Users/USER/Desktop/New%20folder%20(2)/Skudroid/demo.yolotheme.com/giraffe/wp-content/uploads/2018/12/Group-7.png	(from https://demo.yolotheme.com/giraffe/home-page-2/)
11:21:06	53103/53103	---M--	200	added ('OK')	image/jpeg	etag:%225eb13eeb-cf6f%22	https://demo.yolotheme.com/giraffe/wp-content/uploads/2018/10/event-07.jpg	C:/Users/USER/Desktop/New%20folder%20(2)/Skudroid/demo.yolotheme.com/giraffe/wp-content/uploads/2018/10/event-07.jpg	(from https://demo.yolotheme.com/giraffe/home-page-2/)
11:21:09	94958/94958	---MCZ	200	added ('OK')	text/html	date:Thu,%2015%20Dec%202022%2010:21:06%20GMT	https://demo.yolotheme.com/giraffe/events/music-for-toddlers/	C:/Users/USER/Desktop/New%20folder%20(2)/Skudroid/demo.yolotheme.com/giraffe/events/music-for-toddlers/index.php	(from https://demo.yolotheme.com/giraffe/home-page-2/)
11:21:10	99552/99552	---MCZ	200	added ('OK')	text/html	date:Thu,%2015%20Dec%202022%2010:21:07%20GMT	https://demo.yolotheme.com/giraffe/events/science-class-for-toddlers/	C:/Users/USER/Desktop/New%20folder%20(2)/Skudroid/demo.yolotheme.com/giraffe/events/science-class-for-toddlers/index.php	(from https://demo.yolotheme.com/giraffe/home-page-2/)
11:21:10	105003/105003	---MCZ	200	added ('OK')	text/html	date:Thu,%2015%20Dec%202022%2010:21:06%20GMT	https://demo.yolotheme.com/giraffe/events/summer-camp/	C:/Users/USER/Desktop/New%20folder%20(2)/Skudroid/demo.yolotheme.com/giraffe/events/summer-camp/index.php	(from https://demo.yolotheme.com/giraffe/home-page-2/)
11:21:10	96923/96923	---M--	200	added ('OK')	image/jpeg	etag:%225eb173cf-17a9b%22	https://demo.yolotheme.com/giraffe/wp-content/uploads/2018/10/event-03.jpg	C:/Users/USER/Desktop/New%20folder%20(2)/Skudroid/demo.yolotheme.com/giraffe/wp-content/uploads/2018/10/event-03.jpg	(from https://demo.yolotheme.com/giraffe/home-page-2/)
11:21:10	3357/3357	---M--	200	added ('OK')	image/png	etag:%225f01a8ac-d1d%22	https://demo.yolotheme.com/giraffe/wp-content/uploads/2020/07/004-student.png	C:/Users/USER/Desktop/New%20folder%20(2)/Skudroid/demo.yolotheme.com/giraffe/wp-content/uploads/2020/07/004-student.png	(from https://demo.yolotheme.com/giraffe/home-page-2/)
11:21:11	94929/94929	---MCZ	200	added ('OK')	text/html	date:Thu,%2015%20Dec%202022%2010:21:09%20GMT	https://demo.yolotheme.com/giraffe/events/family-field-day/	C:/Users/USER/Desktop/New%20folder%20(2)/Skudroid/demo.yolotheme.com/giraffe/events/family-field-day/index.php	(from https://demo.yolotheme.com/giraffe/home-page-2/)
11:21:11	5006/5006	---M--	200	added ('OK')	image/png	etag:%225f01a8b4-138e%22	https://demo.yolotheme.com/giraffe/wp-content/uploads/2020/07/011-open-book.png	C:/Users/USER/Desktop/New%20folder%20(2)/Skudroid/demo.yolotheme.com/giraffe/wp-content/uploads/2020/07/011-open-book.png	(from https://demo.yolotheme.com/giraffe/home-page-2/)
11:21:12	3614/3614	---M--	200	added ('OK')	image/png	etag:%225f01a8b1-e1e%22	https://demo.yolotheme.com/giraffe/wp-content/uploads/2020/07/008-trophy.png	C:/Users/USER/Desktop/New%20folder%20(2)/Skudroid/demo.yolotheme.com/giraffe/wp-content/uploads/2020/07/008-trophy.png	(from https://demo.yolotheme.com/giraffe/home-page-2/)
11:21:12	4876/4876	---M--	200	added ('OK')	image/png	etag:%225f01a8b2-130c%22	https://demo.yolotheme.com/giraffe/wp-content/uploads/2020/07/009-teacher.png	C:/Users/USER/Desktop/New%20folder%20(2)/Skudroid/demo.yolotheme.com/giraffe/wp-content/uploads/2020/07/009-teacher.png	(from https://demo.yolotheme.com/giraffe/home-page-2/)
11:21:14	4028/4028	---MCZ	200	added ('OK')	text/css	etag:W/%225ff2943e-fbc%22	https://demo.yolotheme.com/giraffe/wp-content/plugins/yolo-timetable/assets/vendor/owl-carousel/owl.carousel.css?ver=1.0.0	C:/Users/USER/Desktop/New%20folder%20(2)/Skudroid/demo.yolotheme.com/giraffe/wp-content/plugins/yolo-timetable/assets/vendor/owl-carousel/owl.carousel8a54.css	(from https://demo.yolotheme.com/giraffe/home-page-2/)
11:21:16	111389/111389	---MCZ	200	added ('OK')	text/html	date:Thu,%2015%20Dec%202022%2010:21:13%20GMT	https://demo.yolotheme.com/giraffe/author/admin/	C:/Users/USER/Desktop/New%20folder%20(2)/Skudroid/demo.yolotheme.com/giraffe/author/admin/index.php	(from https://demo.yolotheme.com/giraffe/home-page-2/)
11:21:17	42766/42766	---MCZ	200	added ('OK')	application/javascript	etag:W/%225ff2943e-a70e%22	https://demo.yolotheme.com/giraffe/wp-content/plugins/yolo-timetable/assets/vendor/owl-carousel/owl.carousel.min.js	C:/Users/USER/Desktop/New%20folder%20(2)/Skudroid/demo.yolotheme.com/giraffe/wp-content/plugins/yolo-timetable/assets/vendor/owl-carousel/owl.carousel.min.js	(from https://demo.yolotheme.com/giraffe/home-page-2/)
11:21:17	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Thu,%2015%20Dec%202022%2010:21:12%20GMT	https://demo.yolotheme.com/giraffe/?post_type=post&p=3573	C:/Users/USER/Desktop/New%20folder%20(2)/Skudroid/demo.yolotheme.com/giraffe/indexf7e9.php	(from https://demo.yolotheme.com/giraffe/home-page-2/)
11:21:17	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Thu,%2015%20Dec%202022%2010:21:13%20GMT	https://demo.yolotheme.com/giraffe/?post_type=post&p=3571	C:/Users/USER/Desktop/New%20folder%20(2)/Skudroid/demo.yolotheme.com/giraffe/index170a.php	(from https://demo.yolotheme.com/giraffe/home-page-2/)
11:21:17	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Thu,%2015%20Dec%202022%2010:21:14%20GMT	https://demo.yolotheme.com/giraffe/?post_type=post&p=3569	C:/Users/USER/Desktop/New%20folder%20(2)/Skudroid/demo.yolotheme.com/giraffe/indexfa2a.php	(from https://demo.yolotheme.com/giraffe/home-page-2/)
11:21:18	9550/9550	---MCZ	200	added ('OK')	application/javascript	etag:W/%225ff2943d-254e%22	https://demo.yolotheme.com/giraffe/wp-content/plugins/yolo-giraffe-framework//assets/plugins/countdown/jquery.countdown.js	C:/Users/USER/Desktop/New%20folder%20(2)/Skudroid/demo.yolotheme.com/giraffe/wp-content/plugins/yolo-giraffe-framework/assets/plugins/countdown/jquery.countdown.js	(from https://demo.yolotheme.com/giraffe/home-page-2/)
11:21:18	2702/2702	---MCZ	200	added ('OK')	application/javascript	etag:W/%225ff2943d-a8e%22	https://demo.yolotheme.com/giraffe/wp-content/plugins/yolo-giraffe-framework//assets/plugins/counter/jquery.appear.js	C:/Users/USER/Desktop/New%20folder%20(2)/Skudroid/demo.yolotheme.com/giraffe/wp-content/plugins/yolo-giraffe-framework/assets/plugins/counter/jquery.appear.js	(from https://demo.yolotheme.com/giraffe/home-page-2/)
11:21:21	3466/3466	---MCZ	200	added ('OK')	application/javascript	etag:W/%225ff2943d-d8a%22	https://demo.yolotheme.com/giraffe/wp-content/plugins/yolo-giraffe-framework//assets/plugins/counter/jquery.countTo.js	C:/Users/USER/Desktop/New%20folder%20(2)/Skudroid/demo.yolotheme.com/giraffe/wp-content/plugins/yolo-giraffe-framework/assets/plugins/counter/jquery.countTo.js	(from https://demo.yolotheme.com/giraffe/home-page-2/)
11:21:22	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Thu,%2015%20Dec%202022%2010:21:17%20GMT	https://demo.yolotheme.com/giraffe/?post_type=post&p=3567	C:/Users/USER/Desktop/New%20folder%20(2)/Skudroid/demo.yolotheme.com/giraffe/index3db1.php	(from https://demo.yolotheme.com/giraffe/home-page-2/)
11:21:23	106857/106857	---MCZ	200	added ('OK')	application/json	date:Thu,%2015%20Dec%202022%2010:21:21%20GMT	https://demo.yolotheme.com/giraffe/wp-json/wp/v2/pages/678	C:/Users/USER/Desktop/New%20folder%20(2)/Skudroid/demo.yolotheme.com/giraffe/wp-json/wp/v2/pages/678.json	(from https://demo.yolotheme.com/giraffe/home-page-3/)
11:21:24	4442/4442	---MCZ	200	added ('OK')	application/json	date:Thu,%2015%20Dec%202022%2010:21:22%20GMT	https://demo.yolotheme.com/giraffe/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fdemo.yolotheme.com%2Fgiraffe%2Fhome-page-3%2F	C:/Users/USER/Desktop/New%20folder%20(2)/Skudroid/demo.yolotheme.com/giraffe/wp-json/oembed/1.0/embedf8c7.json	(from https://demo.yolotheme.com/giraffe/home-page-3/)
11:21:25	4167/4167	---MCZ	200	added ('OK')	text/xml	date:Thu,%2015%20Dec%202022%2010:21:23%20GMT	https://demo.yolotheme.com/giraffe/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fdemo.yolotheme.com%2Fgiraffe%2Fhome-page-3%2F&format=xml	C:/Users/USER/Desktop/New%20folder%20(2)/Skudroid/demo.yolotheme.com/giraffe/wp-json/oembed/1.0/embedb70f	(from https://demo.yolotheme.com/giraffe/home-page-3/)
11:21:25	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Thu,%2015%20Dec%202022%2010:21:23%20GMT	https://demo.yolotheme.com/giraffe/?p=678	C:/Users/USER/Desktop/New%20folder%20(2)/Skudroid/demo.yolotheme.com/giraffe/indexc5e7.php	(from https://demo.yolotheme.com/giraffe/home-page-3/)
11:21:26	31551/31551	---M--	200	added ('OK')	image/jpeg	etag:%225f052c59-7b3f%22	https://demo.yolotheme.com/giraffe/wp-content/uploads/2020/07/bg-04.jpg?id=4638	C:/Users/USER/Desktop/New%20folder%20(2)/Skudroid/demo.yolotheme.com/giraffe/wp-content/uploads/2020/07/bg-040794.jpg	(from https://demo.yolotheme.com/giraffe/home-page-3/)
11:21:27	94688/94688	---M--	200	added ('OK')	image/jpeg	etag:%225eb13801-171e0%22	https://demo.yolotheme.com/giraffe/wp-content/uploads/2020/04/video-bg.jpg	C:/Users/USER/Desktop/New%20folder%20(2)/Skudroid/demo.yolotheme.com/giraffe/wp-content/uploads/2020/04/video-bg.jpg	(from https://demo.yolotheme.com/giraffe/home-page-3/)
11:21:29	1881/1881	---M--	200	added ('OK')	image/png	etag:%225f01ad6d-759%22	https://demo.yolotheme.com/giraffe/wp-content/uploads/2020/07/003-pyramid.png	C:/Users/USER/Desktop/New%20folder%20(2)/Skudroid/demo.yolotheme.com/giraffe/wp-content/uploads/2020/07/003-pyramid.png	(from https://demo.yolotheme.com/giraffe/home-page-3/)
11:21:29	2478/2478	---M--	200	added ('OK')	image/png	etag:%225f01ad6a-9ae%22	https://demo.yolotheme.com/giraffe/wp-content/uploads/2020/07/001-rubber-duck.png	C:/Users/USER/Desktop/New%20folder%20(2)/Skudroid/demo.yolotheme.com/giraffe/wp-content/uploads/2020/07/001-rubber-duck.png	(from https://demo.yolotheme.com/giraffe/home-page-3/)
11:21:30	2614/2614	---M--	200	added ('OK')	image/png	etag:%225f01ad6b-a36%22	https://demo.yolotheme.com/giraffe/wp-content/uploads/2020/07/002-toy.png	C:/Users/USER/Desktop/New%20folder%20(2)/Skudroid/demo.yolotheme.com/giraffe/wp-content/uploads/2020/07/002-toy.png	(from https://demo.yolotheme.com/giraffe/home-page-3/)
11:21:31	2236/2236	---M--	200	added ('OK')	image/png	etag:%225f01ad6e-8bc%22	https://demo.yolotheme.com/giraffe/wp-content/uploads/2020/07/004-blocks.png	C:/Users/USER/Desktop/New%20folder%20(2)/Skudroid/demo.yolotheme.com/giraffe/wp-content/uploads/2020/07/004-blocks.png	(from https://demo.yolotheme.com/giraffe/home-page-3/)
11:21:31	36354/36354	---M--	200	added ('OK')	image/jpeg	etag:%225eb14551-8e02%22	https://demo.yolotheme.com/giraffe/wp-content/uploads/2018/10/event-08.jpg	C:/Users/USER/Desktop/New%20folder%20(2)/Skudroid/demo.yolotheme.com/giraffe/wp-content/uploads/2018/10/event-08.jpg	(from https://demo.yolotheme.com/giraffe/home-page-3/)
11:21:32	338/338	---M--	200	added ('OK')	image/png	etag:%225eb143db-152%22	https://demo.yolotheme.com/giraffe/wp-content/uploads/2018/10/icon2.png	C:/Users/USER/Desktop/New%20folder%20(2)/Skudroid/demo.yolotheme.com/giraffe/wp-content/uploads/2018/10/icon2.png	(from https://demo.yolotheme.com/giraffe/home-page-3/)
11:21:33	46205/46205	---M--	200	added ('OK')	image/jpeg	etag:%225eb1409a-b47d%22	https://demo.yolotheme.com/giraffe/wp-content/uploads/2018/10/class-09.jpg	C:/Users/USER/Desktop/New%20folder%20(2)/Skudroid/demo.yolotheme.com/giraffe/wp-content/uploads/2018/10/class-09.jpg	(from https://demo.yolotheme.com/giraffe/home-page-3/)
11:21:34	89514/89514	---MCZ	200	added ('OK')	text/html	date:Thu,%2015%20Dec%202022%2010:21:32%20GMT	https://demo.yolotheme.com/giraffe/class-category/environment/	C:/Users/USER/Desktop/New%20folder%20(2)/Skudroid/demo.yolotheme.com/giraffe/class-category/environment/index.php	(from https://demo.yolotheme.com/giraffe/home-page-3/)
11:21:36	114288/114288	---MCZ	200	added ('OK')	text/html	date:Thu,%2015%20Dec%202022%2010:21:32%20GMT	https://demo.yolotheme.com/giraffe/classes/shapes-match-class/	C:/Users/USER/Desktop/New%20folder%20(2)/Skudroid/demo.yolotheme.com/giraffe/classes/shapes-match-class/index.php	(from https://demo.yolotheme.com/giraffe/home-page-3/)
11:21:36	1871/1871	---M--	200	added ('OK')	image/png	etag:%225eb1393a-74f%22	https://demo.yolotheme.com/giraffe/wp-content/uploads/2018/11/counter1.png	C:/Users/USER/Desktop/New%20folder%20(2)/Skudroid/demo.yolotheme.com/giraffe/wp-content/uploads/2018/11/counter1.png	(from https://demo.yolotheme.com/giraffe/home-page-3/)
11:21:36	840/840	---M--	200	added ('OK')	image/png	etag:%225eb13925-348%22	https://demo.yolotheme.com/giraffe/wp-content/uploads/2018/11/counter2.png	C:/Users/USER/Desktop/New%20folder%20(2)/Skudroid/demo.yolotheme.com/giraffe/wp-content/uploads/2018/11/counter2.png	(from https://demo.yolotheme.com/giraffe/home-page-3/)
11:21:37	1790/1790	---M--	200	added ('OK')	image/png	etag:%225eb13910-6fe%22	https://demo.yolotheme.com/giraffe/wp-content/uploads/2018/11/counter3.png	C:/Users/USER/Desktop/New%20folder%20(2)/Skudroid/demo.yolotheme.com/giraffe/wp-content/uploads/2018/11/counter3.png	(from https://demo.yolotheme.com/giraffe/home-page-3/)
11:21:38	885/885	---M--	200	added ('OK')	image/png	etag:%225eb138fc-375%22	https://demo.yolotheme.com/giraffe/wp-content/uploads/2018/11/counter4.png	C:/Users/USER/Desktop/New%20folder%20(2)/Skudroid/demo.yolotheme.com/giraffe/wp-content/uploads/2018/11/counter4.png	(from https://demo.yolotheme.com/giraffe/home-page-3/)
11:21:42	96279/96279	---MCZ	200	added ('OK')	text/html	date:Thu,%2015%20Dec%202022%2010:21:39%20GMT	https://demo.yolotheme.com/giraffe/category/psychology/	C:/Users/USER/Desktop/New%20folder%20(2)/Skudroid/demo.yolotheme.com/giraffe/category/psychology/index.php	(from https://demo.yolotheme.com/giraffe/home-page-3/)
11:21:43	93613/93613	---MCZ	200	added ('OK')	text/html	date:Thu,%2015%20Dec%202022%2010:21:39%20GMT	https://demo.yolotheme.com/giraffe/category/creativity/	C:/Users/USER/Desktop/New%20folder%20(2)/Skudroid/demo.yolotheme.com/giraffe/category/creativity/index.php	(from https://demo.yolotheme.com/giraffe/home-page-3/)
11:21:44	93669/93669	---MCZ	200	added ('OK')	text/html	date:Thu,%2015%20Dec%202022%2010:21:39%20GMT	https://demo.yolotheme.com/giraffe/category/communication/	C:/Users/USER/Desktop/New%20folder%20(2)/Skudroid/demo.yolotheme.com/giraffe/category/communication/index.php	(from https://demo.yolotheme.com/giraffe/home-page-3/)
11:21:46	90709/90709	---MCZ	200	added ('OK')	text/html	date:Thu,%2015%20Dec%202022%2010:21:41%20GMT	https://demo.yolotheme.com/giraffe/category/activity/	C:/Users/USER/Desktop/New%20folder%20(2)/Skudroid/demo.yolotheme.com/giraffe/category/activity/index.php	(from https://demo.yolotheme.com/giraffe/home-page-3/)
11:21:46	63209/63209	---MCZ	200	added ('OK')	application/json	date:Thu,%2015%20Dec%202022%2010:21:45%20GMT	https://demo.yolotheme.com/giraffe/wp-json/wp/v2/pages/4705	C:/Users/USER/Desktop/New%20folder%20(2)/Skudroid/demo.yolotheme.com/giraffe/wp-json/wp/v2/pages/4705.json	(from https://demo.yolotheme.com/giraffe/home-page-4/)
11:21:48	4442/4442	---MCZ	200	added ('OK')	application/json	date:Thu,%2015%20Dec%202022%2010:21:47%20GMT	https://demo.yolotheme.com/giraffe/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fdemo.yolotheme.com%2Fgiraffe%2Fhome-page-4%2F	C:/Users/USER/Desktop/New%20folder%20(2)/Skudroid/demo.yolotheme.com/giraffe/wp-json/oembed/1.0/embedcea7.json	(from https://demo.yolotheme.com/giraffe/home-page-4/)
11:21:50	4167/4167	---MCZ	200	added ('OK')	text/xml	date:Thu,%2015%20Dec%202022%2010:21:48%20GMT	https://demo.yolotheme.com/giraffe/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fdemo.yolotheme.com%2Fgiraffe%2Fhome-page-4%2F&format=xml	C:/Users/USER/Desktop/New%20folder%20(2)/Skudroid/demo.yolotheme.com/giraffe/wp-json/oembed/1.0/embedb4c1	(from https://demo.yolotheme.com/giraffe/home-page-4/)
11:21:50	31545/31545	---M--	200	added ('OK')	image/jpeg	etag:%225f052c56-7b39%22	https://demo.yolotheme.com/giraffe/wp-content/uploads/2020/07/bg-03.jpg?id=4637	C:/Users/USER/Desktop/New%20folder%20(2)/Skudroid/demo.yolotheme.com/giraffe/wp-content/uploads/2020/07/bg-03c2b4.jpg	(from https://demo.yolotheme.com/giraffe/home-page-4/)
11:21:53	27433/27433	---M--	200	added ('OK')	image/jpeg	etag:%225eb14226-6b29%22	https://demo.yolotheme.com/giraffe/wp-content/uploads/2018/11/desire1.jpg	C:/Users/USER/Desktop/New%20folder%20(2)/Skudroid/demo.yolotheme.com/giraffe/wp-content/uploads/2018/11/desire1.jpg	(from https://demo.yolotheme.com/giraffe/home-page-4/)
11:21:54	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Thu,%2015%20Dec%202022%2010:21:49%20GMT	https://demo.yolotheme.com/giraffe/?p=4705	C:/Users/USER/Desktop/New%20folder%20(2)/Skudroid/demo.yolotheme.com/giraffe/indexed0e.php	(from https://demo.yolotheme.com/giraffe/home-page-4/)
11:21:55	1642/1642	---M--	200	added ('OK')	image/png	etag:%225eb1442e-66a%22	https://demo.yolotheme.com/giraffe/wp-content/uploads/2018/11/desire-icon1.png	C:/Users/USER/Desktop/New%20folder%20(2)/Skudroid/demo.yolotheme.com/giraffe/wp-content/uploads/2018/11/desire-icon1.png	(from https://demo.yolotheme.com/giraffe/home-page-4/)
11:21:55	38185/38185	---M--	200	added ('OK')	image/jpeg	etag:%225eb141fd-9529%22	https://demo.yolotheme.com/giraffe/wp-content/uploads/2018/11/desire2.jpg	C:/Users/USER/Desktop/New%20folder%20(2)/Skudroid/demo.yolotheme.com/giraffe/wp-content/uploads/2018/11/desire2.jpg	(from https://demo.yolotheme.com/giraffe/home-page-4/)
11:21:55	1779/1779	---M--	200	added ('OK')	image/png	etag:%225eb14429-6f3%22	https://demo.yolotheme.com/giraffe/wp-content/uploads/2018/11/desire-icon2.png	C:/Users/USER/Desktop/New%20folder%20(2)/Skudroid/demo.yolotheme.com/giraffe/wp-content/uploads/2018/11/desire-icon2.png	(from https://demo.yolotheme.com/giraffe/home-page-4/)
11:21:56	34214/34214	---M--	200	added ('OK')	image/jpeg	etag:%225eb141ae-85a6%22	https://demo.yolotheme.com/giraffe/wp-content/uploads/2018/11/desire3.jpg	C:/Users/USER/Desktop/New%20folder%20(2)/Skudroid/demo.yolotheme.com/giraffe/wp-content/uploads/2018/11/desire3.jpg	(from https://demo.yolotheme.com/giraffe/home-page-4/)
11:21:57	1609/1609	---M--	200	added ('OK')	image/png	etag:%225eb14425-649%22	https://demo.yolotheme.com/giraffe/wp-content/uploads/2018/11/desire-icon3.png	C:/Users/USER/Desktop/New%20folder%20(2)/Skudroid/demo.yolotheme.com/giraffe/wp-content/uploads/2018/11/desire-icon3.png	(from https://demo.yolotheme.com/giraffe/home-page-4/)
